Time_of_incidient,Year,Month,Weekday,Hour,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Police Deployed,Case Closed,Date Case Closed,Crime Domain_Fire Accident,Crime Domain_Other Crime,Crime Domain_Traffic Fatality,Crime Domain_Violent Crime,North_India,South_India,East_India,West_India,Central_India,lat,lon,Region,Weapon Category,Crime Domain
2023-01-16 04:17:00,2023,1,1,4,Indore,531,HOMICIDE,64,2,Other,3,1,30-05-2024 19:00,0.0,1.0,0.0,0.0,0,0,0,0,1,22.7196,75.8577,Central,Other,Other Crime
2023-01-16 02:49:00,2023,1,1,2,Nagpur,349,ROBBERY,60,1,Explosives,16,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,1,21.1458,79.0882,Central,Other,Violent Crime
2023-01-16 01:32:00,2023,1,1,1,Pune,455,IDENTITY THEFT,47,2,Explosives,15,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,18.5204,73.8567,West,Other,Violent Crime
2023-01-15 23:29:00,2023,1,7,23,Mumbai,432,DRUG OFFENSE,58,1,Firearm,1,1,03-02-2023 06:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Gun,Other Crime
2023-01-16 12:42:00,2023,1,1,12,Hyderabad,484,ARSON,69,0,Explosives,3,1,16-02-2023 04:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2023-01-16 04:49:00,2023,1,1,4,Kalyan,443,TRAFFIC VIOLATION,21,1,Knife,4,0,Not Given,0.0,0.0,1.0,0.0,0,0,0,1,0,19.2403,73.1305,West,Sharp,Traffic Fatality
2023-01-16 12:43:00,2023,1,1,12,Mumbai,427,KIDNAPPING,56,1,Explosives,17,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2023-01-16 22:42:00,2023,1,1,22,Ahmedabad,344,DRUG OFFENSE,22,0,Not Given,10,1,19-03-2023 19:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Unknown,Other Crime
2023-01-16 22:45:00,2023,1,1,22,Ahmedabad,449,IDENTITY THEFT,19,0,Blunt Object,14,1,02-04-2023 10:00,0.0,0.0,0.0,1.0,0,0,0,1,0,23.0225,72.5714,West,Blunt,Violent Crime
2023-01-16 11:13:00,2023,1,1,11,Delhi,304,TRAFFIC VIOLATION,20,2,Other,11,1,23-01-2023 10:00,0.0,0.0,1.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Traffic Fatality
2023-01-16 19:46:00,2023,1,1,19,Hyderabad,357,ILLEGAL POSSESSION,73,2,Not Given,8,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Unknown,Other Crime
2023-01-16 13:25:00,2023,1,1,13,Bangalore,360,KIDNAPPING,39,1,Blunt Object,6,1,24-03-2023 15:00,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Other Crime
2023-01-17 01:36:00,2023,1,2,1,Bangalore,475,BURGLARY,66,2,Explosives,9,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2023-01-16 15:19:00,2023,1,1,15,Thane,160,CYBERCRIME,47,0,Blunt Object,17,1,19-03-2023 19:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.2183,72.9781,West,Blunt,Other Crime
2023-01-16 18:46:00,2023,1,1,18,Pune,344,DOMESTIC VIOLENCE,51,2,Knife,8,1,02-03-2023 04:00,0.0,0.0,0.0,1.0,0,0,0,1,0,18.5204,73.8567,West,Sharp,Violent Crime
2023-01-16 11:42:00,2023,1,1,11,Bangalore,587,ARSON,48,2,Explosives,10,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Fire Accident
2023-01-16 18:58:00,2023,1,1,18,Delhi,179,CYBERCRIME,56,2,Explosives,8,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2023-01-17 08:02:00,2023,1,2,8,Vasai,400,ARSON,53,0,Other,14,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,19.3919,72.8397,West,Other,Fire Accident
2023-01-17 08:13:00,2023,1,2,8,Bangalore,250,ARSON,14,0,Explosives,2,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Fire Accident
2023-01-16 12:32:00,2023,1,1,12,Mumbai,335,SEXUAL ASSAULT,32,1,Firearm,13,1,27-10-2023 06:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Gun,Violent Crime
2023-01-16 20:08:00,2023,1,1,20,Kanpur,162,ROBBERY,45,1,Explosives,19,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Other,Violent Crime
2023-01-16 21:47:00,2023,1,1,21,Mumbai,220,FIREARM OFFENSE,53,2,Poison,1,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2023-01-17 14:35:00,2023,1,2,14,Rajkot,114,CYBERCRIME,36,2,Other,17,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,22.3039,70.8022,West,Other,Other Crime
2023-01-17 15:57:00,2023,1,2,15,Delhi,460,DRUG OFFENSE,27,0,Blunt Object,10,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2023-01-16 17:19:00,2023,1,1,17,Ahmedabad,161,ILLEGAL POSSESSION,12,2,Blunt Object,5,1,15-04-2023 07:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Blunt,Other Crime
2023-01-17 04:26:00,2023,1,2,4,Pune,254,ILLEGAL POSSESSION,40,2,Explosives,12,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2023-01-17 05:53:00,2023,1,2,5,Chennai,320,TRAFFIC VIOLATION,62,1,Other,4,1,26-01-2023 20:00,0.0,0.0,1.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Traffic Fatality
2023-01-17 05:25:00,2023,1,2,5,Chennai,585,ASSAULT,66,2,Knife,13,1,26-02-2023 22:00,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Sharp,Violent Crime
2023-01-17 07:11:00,2023,1,2,7,Jaipur,463,SHOPLIFTING,25,2,Firearm,14,1,16-02-2023 09:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Gun,Other Crime
2023-01-17 16:22:00,2023,1,2,16,Nagpur,392,CYBERCRIME,34,0,Blunt Object,11,1,03-03-2023 05:00,0.0,1.0,0.0,0.0,0,0,0,0,1,21.1458,79.0882,Central,Blunt,Other Crime
2023-01-17 18:38:00,2023,1,2,18,Indore,125,KIDNAPPING,54,2,Blunt Object,5,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,22.7196,75.8577,Central,Blunt,Other Crime
2023-01-17 19:12:00,2023,1,2,19,Surat,462,ROBBERY,22,1,Not Given,16,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,21.1702,72.8311,West,Unknown,Violent Crime
2023-01-17 02:41:00,2023,1,2,2,Delhi,542,ILLEGAL POSSESSION,40,2,Explosives,18,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2023-01-17 08:23:00,2023,1,2,8,Kanpur,414,SHOPLIFTING,69,0,Firearm,14,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.4499,80.3319,North,Gun,Other Crime
2023-01-17 04:18:00,2023,1,2,4,Mumbai,104,SEXUAL ASSAULT,51,1,Blunt Object,10,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Violent Crime
2023-01-17 08:33:00,2023,1,2,8,Lucknow,304,ILLEGAL POSSESSION,12,2,Knife,3,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Sharp,Other Crime
2023-01-17 21:45:00,2023,1,2,21,Hyderabad,557,VEHICLE - STOLEN,34,2,Poison,7,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Violent Crime
2023-01-17 12:31:00,2023,1,2,12,Delhi,571,TRAFFIC VIOLATION,73,1,Knife,2,1,10-02-2023 11:00,0.0,0.0,1.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Traffic Fatality
2023-01-17 20:09:00,2023,1,2,20,Bangalore,229,SEXUAL ASSAULT,42,0,Blunt Object,16,1,12-11-2023 18:00,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Violent Crime
2023-01-18 05:24:00,2023,1,3,5,Jaipur,314,ROBBERY,15,1,Explosives,8,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.9124,75.7873,North,Other,Violent Crime
2023-01-17 23:24:00,2023,1,2,23,Bhopal,489,PUBLIC INTOXICATION,43,0,Firearm,16,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Gun,Other Crime
2023-01-17 23:49:00,2023,1,2,23,Mumbai,108,DRUG OFFENSE,67,0,Other,3,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2023-01-17 16:31:00,2023,1,2,16,Delhi,434,VEHICLE - STOLEN,23,1,Blunt Object,17,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Violent Crime
2023-01-18 07:59:00,2023,1,3,7,Nashik,306,ASSAULT,66,0,Explosives,1,1,24-02-2023 04:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.9975,73.7898,West,Other,Violent Crime
2023-01-18 01:42:00,2023,1,3,1,Jaipur,110,SEXUAL ASSAULT,16,0,Blunt Object,9,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.9124,75.7873,North,Blunt,Violent Crime
2023-01-18 01:38:00,2023,1,3,1,Visakhapatnam,548,IDENTITY THEFT,75,0,Blunt Object,8,0,Not Given,0.0,0.0,0.0,1.0,0,1,0,0,0,17.6868,83.2185,South,Blunt,Violent Crime
2023-01-18 09:36:00,2023,1,3,9,Kanpur,335,VEHICLE - STOLEN,44,0,Explosives,12,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Other,Violent Crime
2023-01-17 19:38:00,2023,1,2,19,Delhi,199,COUNTERFEITING,55,1,Knife,10,1,14-04-2023 14:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Other Crime
2023-01-18 00:33:00,2023,1,3,0,Ahmedabad,253,EXTORTION,56,1,Poison,13,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2023-01-18 12:57:00,2023,1,3,12,Chennai,482,PUBLIC INTOXICATION,12,1,Other,8,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2023-01-18 02:27:00,2023,1,3,2,Delhi,391,IDENTITY THEFT,43,0,Explosives,7,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Other,Violent Crime
2023-01-18 06:17:00,2023,1,3,6,Mumbai,163,SEXUAL ASSAULT,20,1,Not Given,17,1,03-02-2024 14:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Violent Crime
2023-01-18 20:38:00,2023,1,3,20,Hyderabad,177,ROBBERY,34,0,Explosives,14,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Violent Crime
2023-01-18 07:40:00,2023,1,3,7,Bhopal,431,SEXUAL ASSAULT,23,0,Other,15,1,28-11-2024 19:00,0.0,0.0,0.0,1.0,0,0,0,0,1,23.2599,77.4126,Central,Other,Violent Crime
2023-01-18 19:13:00,2023,1,3,19,Mumbai,106,PUBLIC INTOXICATION,16,0,Explosives,3,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2023-01-18 13:14:00,2023,1,3,13,Hyderabad,230,DRUG OFFENSE,12,2,Firearm,19,1,13-03-2023 12:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Other Crime
2023-01-18 08:21:00,2023,1,3,8,Chennai,119,BURGLARY,55,1,Blunt Object,5,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Blunt,Other Crime
2023-01-18 03:15:00,2023,1,3,3,Varanasi,115,BURGLARY,33,2,Other,4,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,25.3176,82.9739,North,Other,Other Crime
2023-01-18 10:29:00,2023,1,3,10,Delhi,508,FRAUD,25,1,Blunt Object,17,1,16-04-2023 15:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Blunt,Other Crime
2023-01-19 02:36:00,2023,1,4,2,Bangalore,306,ROBBERY,15,2,Not Given,1,1,09-07-2023 02:00,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Unknown,Violent Crime
2023-01-18 15:30:00,2023,1,3,15,Surat,411,BURGLARY,38,2,Not Given,19,1,04-06-2023 18:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Unknown,Other Crime
2023-01-18 16:57:00,2023,1,3,16,Kanpur,115,VEHICLE - STOLEN,56,0,Poison,16,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Other,Violent Crime
2023-01-18 23:34:00,2023,1,3,23,Hyderabad,284,DRUG OFFENSE,21,0,Other,7,1,05-03-2023 12:00,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Other Crime
2023-01-18 17:13:00,2023,1,3,17,Hyderabad,139,ROBBERY,47,2,Firearm,14,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,17.385,78.4867,Unknown,Gun,Violent Crime
2023-01-18 10:04:00,2023,1,3,10,Pune,537,PUBLIC INTOXICATION,69,2,Poison,13,1,11-02-2023 16:00,0.0,1.0,0.0,0.0,0,0,0,1,0,18.5204,73.8567,West,Other,Other Crime
2022-12-05 19:29:00,2022,12,1,19,Bangalore,327,TRAFFIC VIOLATION,59,1,Firearm,4,1,18-12-2022 12:00,0.0,0.0,1.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Gun,Traffic Fatality
2022-12-05 02:01:00,2022,12,1,2,Ahmedabad,145,KIDNAPPING,32,0,Knife,9,1,19-12-2022 15:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Sharp,Other Crime
2022-12-05 22:10:00,2022,12,1,22,Chennai,579,BURGLARY,62,2,Blunt Object,15,1,07-05-2023 08:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Blunt,Other Crime
2022-12-05 15:02:00,2022,12,1,15,Delhi,222,ARSON,43,2,Not Given,1,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Fire Accident
2022-12-05 06:03:00,2022,12,1,6,Bhopal,540,PUBLIC INTOXICATION,33,2,Firearm,18,1,12-12-2022 23:00,0.0,1.0,0.0,0.0,0,0,0,0,1,23.2599,77.4126,Central,Gun,Other Crime
2022-12-05 05:01:00,2022,12,1,5,Bangalore,120,FIREARM OFFENSE,17,2,Blunt Object,16,1,06-01-2023 22:00,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Fire Accident
2022-12-06 04:13:00,2022,12,2,4,Ahmedabad,239,ILLEGAL POSSESSION,11,2,Firearm,13,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Gun,Other Crime
2022-12-05 07:23:00,2022,12,1,7,Lucknow,157,DOMESTIC VIOLENCE,30,2,Poison,19,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,26.8467,80.9462,North,Other,Violent Crime
2022-12-05 09:27:00,2022,12,1,9,Bangalore,415,TRAFFIC VIOLATION,23,0,Blunt Object,11,1,17-12-2022 11:00,0.0,0.0,1.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Traffic Fatality
2022-12-06 00:55:00,2022,12,2,0,Delhi,559,ROBBERY,13,0,Other,15,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Other,Violent Crime
2022-12-05 20:12:00,2022,12,1,20,Ludhiana,184,EXTORTION,44,0,Explosives,6,1,15-02-2023 23:00,0.0,1.0,0.0,0.0,1,0,0,0,0,30.9,75.8573,North,Other,Other Crime
2022-12-06 07:48:00,2022,12,2,7,Chennai,473,VEHICLE - STOLEN,78,2,Other,15,0,Not Given,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Other,Violent Crime
2022-12-05 18:04:00,2022,12,1,18,Lucknow,201,KIDNAPPING,58,1,Knife,14,1,07-02-2023 23:00,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Sharp,Other Crime
2022-12-06 06:37:00,2022,12,2,6,Meerut,221,ARSON,76,2,Knife,9,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.9845,77.7064,North,Sharp,Fire Accident
2022-12-06 07:39:00,2022,12,2,7,Hyderabad,495,DRUG OFFENSE,28,1,Blunt Object,9,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Blunt,Other Crime
2022-12-05 21:55:00,2022,12,1,21,Delhi,524,FIREARM OFFENSE,53,0,Not Given,17,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Fire Accident
2022-12-05 16:03:00,2022,12,1,16,Delhi,477,DRUG OFFENSE,37,0,Knife,11,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Other Crime
2022-12-06 07:03:00,2022,12,2,7,Agra,245,KIDNAPPING,46,0,Knife,7,1,20-12-2022 03:00,0.0,1.0,0.0,0.0,1,0,0,0,0,27.1767,78.0081,North,Sharp,Other Crime
2022-12-06 08:57:00,2022,12,2,8,Mumbai,301,KIDNAPPING,64,1,Blunt Object,16,1,28-12-2022 14:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Other Crime
2022-12-06 14:20:00,2022,12,2,14,Chennai,552,DRUG OFFENSE,57,0,Knife,1,1,01-02-2023 22:00,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Sharp,Other Crime
2022-12-06 09:32:00,2022,12,2,9,Surat,170,BURGLARY,52,1,Other,11,1,21-04-2023 08:00,0.0,1.0,0.0,0.0,0,0,0,1,0,21.1702,72.8311,West,Other,Other Crime
2022-12-06 04:30:00,2022,12,2,4,Mumbai,331,IDENTITY THEFT,75,0,Blunt Object,16,1,15-12-2022 22:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Violent Crime
2022-12-05 23:37:00,2022,12,1,23,Kanpur,328,DOMESTIC VIOLENCE,39,2,Blunt Object,17,1,21-01-2023 21:00,0.0,0.0,0.0,1.0,1,0,0,0,0,26.4499,80.3319,North,Blunt,Violent Crime
2022-12-06 09:06:00,2022,12,2,9,Delhi,313,FIREARM OFFENSE,24,2,Other,1,0,Not Given,1.0,0.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Fire Accident
2022-12-06 12:12:00,2022,12,2,12,Delhi,263,SEXUAL ASSAULT,21,2,Knife,11,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Sharp,Violent Crime
2022-12-06 03:20:00,2022,12,2,3,Mumbai,153,SHOPLIFTING,68,2,Not Given,10,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Other Crime
2022-12-06 16:17:00,2022,12,2,16,Bangalore,421,ARSON,77,1,Blunt Object,16,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Fire Accident
2022-12-07 01:58:00,2022,12,3,1,Delhi,460,ASSAULT,37,1,Not Given,11,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,28.6139,77.209,North,Unknown,Violent Crime
2022-12-06 18:22:00,2022,12,2,18,Bangalore,529,VEHICLE - STOLEN,28,2,Poison,8,1,25-01-2023 12:00,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Violent Crime
2022-12-06 17:43:00,2022,12,2,17,Mumbai,149,VANDALISM,57,1,Not Given,4,1,28-02-2023 19:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Unknown,Other Crime
2022-12-07 05:01:00,2022,12,3,5,Chennai,134,VEHICLE - STOLEN,39,1,Explosives,13,1,12-02-2023 17:00,0.0,0.0,0.0,1.0,0,1,0,0,0,13.0827,80.2707,South,Other,Violent Crime
2022-12-06 08:39:00,2022,12,2,8,Bangalore,240,FIREARM OFFENSE,50,2,Other,3,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Fire Accident
2022-12-07 00:32:00,2022,12,3,0,Pune,311,IDENTITY THEFT,30,2,Firearm,5,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,18.5204,73.8567,West,Gun,Violent Crime
2022-12-06 22:33:00,2022,12,2,22,Nashik,251,TRAFFIC VIOLATION,46,0,Blunt Object,17,1,29-12-2022 12:00,0.0,0.0,1.0,0.0,0,0,0,1,0,19.9975,73.7898,West,Blunt,Traffic Fatality
2022-12-06 22:40:00,2022,12,2,22,Visakhapatnam,245,ROBBERY,52,0,Poison,8,1,30-01-2023 07:00,0.0,0.0,0.0,1.0,0,1,0,0,0,17.6868,83.2185,South,Other,Violent Crime
2022-12-06 12:05:00,2022,12,2,12,Chennai,313,VANDALISM,52,1,Firearm,12,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Gun,Other Crime
2022-12-06 18:10:00,2022,12,2,18,Mumbai,551,VEHICLE - STOLEN,55,1,Blunt Object,4,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Violent Crime
2022-12-07 05:43:00,2022,12,3,5,Kolkata,378,DRUG OFFENSE,18,2,Not Given,18,0,Not Given,0.0,1.0,0.0,0.0,0,0,1,0,0,22.5726,88.3639,East,Unknown,Other Crime
2022-12-06 18:52:00,2022,12,2,18,Lucknow,524,BURGLARY,60,0,Other,13,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.8467,80.9462,North,Other,Other Crime
2022-12-07 13:45:00,2022,12,3,13,Chennai,442,HOMICIDE,74,1,Other,8,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Other,Other Crime
2022-12-07 06:00:00,2022,12,3,6,Delhi,451,CYBERCRIME,50,2,Explosives,14,1,21-02-2023 10:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2022-12-07 16:01:00,2022,12,3,16,Agra,147,ROBBERY,45,1,Knife,16,0,Not Given,0.0,0.0,0.0,1.0,1,0,0,0,0,27.1767,78.0081,North,Sharp,Violent Crime
2022-12-07 09:54:00,2022,12,3,9,Mumbai,498,DRUG OFFENSE,25,1,Explosives,4,1,20-12-2022 05:00,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Other Crime
2022-12-07 14:58:00,2022,12,3,14,Indore,488,FRAUD,26,1,Other,19,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,22.7196,75.8577,Central,Other,Other Crime
2022-12-07 11:52:00,2022,12,3,11,Visakhapatnam,130,FIREARM OFFENSE,56,1,Explosives,16,1,23-02-2023 09:00,1.0,0.0,0.0,0.0,0,1,0,0,0,17.6868,83.2185,South,Other,Fire Accident
2022-12-06 22:51:00,2022,12,2,22,Delhi,203,FRAUD,74,2,Other,15,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2022-12-07 21:41:00,2022,12,3,21,Ludhiana,418,HOMICIDE,76,0,Poison,19,1,14-11-2024 19:00,0.0,1.0,0.0,0.0,1,0,0,0,0,30.9,75.8573,North,Other,Other Crime
2022-12-07 07:12:00,2022,12,3,7,Mumbai,358,PUBLIC INTOXICATION,77,0,Firearm,17,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Gun,Other Crime
2022-12-07 13:21:00,2022,12,3,13,Mumbai,156,FIREARM OFFENSE,35,2,Explosives,15,0,Not Given,1.0,0.0,0.0,0.0,0,0,0,1,0,19.076,72.8777,West,Other,Fire Accident
2022-12-07 19:32:00,2022,12,3,19,Hyderabad,449,KIDNAPPING,34,1,Not Given,13,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Unknown,Other Crime
2022-12-07 14:12:00,2022,12,3,14,Delhi,104,BURGLARY,55,2,Explosives,1,1,05-05-2023 23:00,0.0,1.0,0.0,0.0,1,0,0,0,0,28.6139,77.209,North,Other,Other Crime
2022-12-07 03:03:00,2022,12,3,3,Bangalore,509,CYBERCRIME,56,0,Blunt Object,3,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Blunt,Other Crime
2022-12-07 13:55:00,2022,12,3,13,Chennai,140,COUNTERFEITING,29,1,Knife,7,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Sharp,Other Crime
2022-12-07 17:58:00,2022,12,3,17,Ahmedabad,174,EXTORTION,73,2,Other,13,1,12-01-2023 22:00,0.0,1.0,0.0,0.0,0,0,0,1,0,23.0225,72.5714,West,Other,Other Crime
2022-12-08 00:04:00,2022,12,4,0,Jaipur,176,BURGLARY,75,1,Poison,11,0,Not Given,0.0,1.0,0.0,0.0,1,0,0,0,0,26.9124,75.7873,North,Other,Other Crime
2022-12-08 02:16:00,2022,12,4,2,Bangalore,439,SEXUAL ASSAULT,54,2,Other,6,0,Not Given,0.0,0.0,0.0,1.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Violent Crime
2022-12-08 05:47:00,2022,12,4,5,Chennai,285,HOMICIDE,11,0,Not Given,6,0,Not Given,0.0,1.0,0.0,0.0,0,1,0,0,0,13.0827,80.2707,South,Unknown,Other Crime
2022-12-07 21:04:00,2022,12,3,21,Bangalore,415,ILLEGAL POSSESSION,62,0,Poison,15,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,0,12.9716,77.5946,Unknown,Other,Other Crime
2022-12-07 12:29:00,2022,12,3,12,Hyderabad,356,ARSON,67,2,Other,3,1,13-01-2023 14:00,1.0,0.0,0.0,0.0,0,0,0,0,0,17.385,78.4867,Unknown,Other,Fire Accident
2022-12-08 08:34:00,2022,12,4,8,Mumbai,476,SEXUAL ASSAULT,43,0,Blunt Object,1,1,21-03-2024 04:00,0.0,0.0,0.0,1.0,0,0,0,1,0,19.076,72.8777,West,Blunt,Violent Crime
2022-12-07 14:42:00,2022,12,3,14,Indore,352,BURGLARY,30,0,Poison,6,0,Not Given,0.0,1.0,0.0,0.0,0,0,0,0,1,22.7196,75.8577,Central,Other,Other Crime
